Date,VOO,QQQ,SPY,VTI,VT,VXUS,SCHD,BND,TLT,GLD,IWM,XLK,XLF,XLV,VNQ
2022-03-04,546.44,588.2,527.12,238.83,96.81,81.82,87.01,84.37,122.65,252.98,323.12,359.38,55.93,177.75,51.87
2022-03-07,545.24,577.8,536.76,238.97,97.87,81.93,87.71,84.78,121.96,254.75,330.64,365.44,57.21,180.08,52.33
2022-03-08,538.57,571.44,537.25,238.68,98.48,83.62,87.27,85.21,120.58,254.73,336.59,363.73,57.65,179.59,52.78
2022-03-09,534.16,564.55,541.39,238.55,97.03,82.61,87.36,85.22,121.5,254.2,340.37,357.63,58.24,178.88,52.09
2022-03-10,529.34,566.36,538.51,241.57,99.38,83.22,87.02,85.59,121.35,255.36,336.2,363.87,58.42,178.71,51.01
2022-03-11,525.75,567.19,540.59,239.98,99.36,84.46,86.47,85.45,120.21,256.68,334.6,364.82,58.69,178.85,51.5
2022-03-14,525.83,562.37,542.42,243.07,98.63,84.24,87.18,84.96,119.47,253.25,335.62,365.78,57.64,181.18,50.89
2022-03-15,527.25,563.96,532.97,243.67,97.44,84.9,86.36,84.76,118.7,253.5,333.08,362.83,57.62,183.13,49.94
2022-03-16,535.22,560.41,543.35,243.42,97.29,84.19,85.76,85.24,118.75,258.62,335.64,359.99,57.06,184.08,50.54
2022-03-17,530.43,558.83,550.22,249.29,97.21,83.71,85.02,84.85,119.71,255.85,338.82,364.47,57.26,181.83,49.97
2022-03-18,535.61,570.94,548.39,246.92,97.33,84.01,84.01,84.86,119.41,255.73,341.24,369.7,57.24,179.21,49.55
2022-03-21,534.79,580.92,542.92,246.21,97.11,84.63,84.15,84.87,117.38,259.86,345.78,373.98,58.53,179.66,50.68
2022-03-22,534.79,571.76,544.94,243.46,97.69,85.49,84.98,84.75,117.23,262.27,341.98,378.36,59.16,181.14,49.74
2022-03-23,538.45,578.07,545.62,245.77,97.39,86.7,84.89,84.64,117.1,261.23,346.13,381.61,59.37,181.09,49.05
2022-03-24,533.0,584.33,547.69,249.81,95.76,86.67,83.87,84.67,116.91,261.73,343.24,382.58,59.21,184.23,48.81
2022-03-25,535.18,576.22,548.92,253.87,95.67,87.6,84.49,84.53,116.36,261.79,339.3,381.93,60.36,182.55,48.69
2022-03-28,536.28,582.51,551.79,256.93,93.71,87.36,85.68,84.16,116.56,260.25,341.71,388.61,60.36,180.68,48.21
2022-03-29,539.03,594.14,559.58,256.57,94.03,88.08,85.27,84.23,116.63,260.15,347.08,386.87,60.61,179.7,47.59
2022-03-30,540.76,586.09,562.83,255.81,93.26,88.27,84.97,84.52,116.62,259.62,349.36,389.13,60.66,178.67,48.42
2022-03-31,553.56,579.67,557.49,251.89,93.42,88.64,85.36,84.76,116.99,259.92,349.59,385.07,60.4,179.58,48.58
2022-04-01,550.49,587.44,564.91,256.86,94.54,89.0,86.53,84.56,116.62,258.39,351.09,381.83,60.45,178.99,48.92
2022-04-04,547.99,589.8,573.91,258.12,93.78,87.76,86.19,84.23,116.2,255.75,351.83,380.85,59.13,176.62,48.86
2022-04-05,545.02,594.25,591.26,257.04,94.69,86.92,85.28,84.17,117.42,255.72,346.98,376.88,58.11,178.09,49.03
2022-04-06,542.42,597.16,585.24,260.39,94.37,87.02,85.76,84.59,117.93,259.38,341.69,381.32,58.36,175.4,49.57
2022-04-07,539.41,600.45,586.84,258.12,95.86,85.75,86.35,84.78,118.67,259.61,341.48,374.47,59.42,173.82,49.02
2022-04-08,545.73,590.77,575.55,259.23,95.58,86.4,86.39,84.97,119.78,258.97,341.96,375.25,59.67,171.41,49.19
2022-04-11,553.31,598.92,578.81,258.93,94.91,87.09,86.03,85.22,120.27,260.63,342.15,376.21,59.21,171.8,49.59
2022-04-12,550.59,608.1,576.06,260.62,95.52,87.36,86.77,85.35,121.12,260.36,345.2,367.03,58.26,172.15,50.48
2022-04-13,546.52,606.71,586.78,260.59,95.19,86.52,87.18,85.39,119.69,264.4,344.4,365.05,58.8,175.14,51.61
2022-04-14,549.22,606.74,582.74,257.14,94.51,87.6,86.66,85.58,119.88,264.45,346.98,366.61,58.44,176.63,51.66
2022-04-15,546.62,595.39,573.7,257.44,94.15,89.2,86.73,85.44,119.72,266.03,346.48,369.05,58.89,178.95,52.35
2022-04-18,550.14,599.61,571.39,260.12,94.15,89.34,85.81,85.07,121.25,264.45,354.58,368.27,59.17,179.48,50.78
2022-04-19,551.46,604.28,560.98,260.17,95.29,89.77,86.32,85.27,122.11,265.61,355.08,371.98,59.51,178.01,51.69
2022-04-20,543.83,604.17,565.2,262.2,93.7,89.95,86.17,85.62,121.54,266.27,365.69,371.68,59.56,178.29,51.28
2022-04-21,552.04,613.09,554.42,259.73,93.75,90.4,85.9,85.32,121.89,266.21,367.46,372.02,59.84,179.3,51.16
2022-04-22,561.67,610.87,554.81,259.79,94.3,90.33,85.91,85.56,122.06,265.18,366.62,373.58,59.78,180.49,51.43
2022-04-25,558.68,615.58,544.16,258.38,94.5,90.33,85.97,86.02,122.48,263.86,362.61,378.65,59.37,179.82,51.35
2022-04-26,556.9,608.04,542.75,260.33,95.62,91.07,86.64,86.03,121.55,264.53,356.16,375.37,58.74,180.67,51.49
2022-04-27,558.67,608.22,551.42,260.53,95.6,92.98,87.09,85.82,121.89,265.95,351.85,373.11,57.17,179.27,52.43
2022-04-28,560.7,607.25,553.54,262.35,95.47,91.86,87.01,85.86,121.69,265.74,348.09,369.92,57.08,177.69,52.22
2022-04-29,564.46,609.33,549.26,265.18,96.01,91.8,87.59,85.72,121.96,266.43,349.96,368.48,58.08,176.02,51.59
2022-05-02,575.45,606.86,549.34,267.04,96.13,90.87,87.91,85.57,121.3,266.41,347.78,376.03,58.58,176.14,52.67
2022-05-03,574.76,606.21,549.67,267.85,95.83,92.17,87.64,85.69,120.77,266.69,348.74,379.28,58.75,174.39,53.0
2022-05-04,570.7,612.88,552.37,265.45,96.3,91.72,87.59,85.27,121.86,266.31,354.51,373.6,58.29,173.81,54.17
2022-05-05,563.53,609.88,545.47,265.57,95.78,90.58,87.52,84.89,120.9,266.42,354.26,370.76,58.97,175.27,54.72
2022-05-06,559.91,597.89,548.77,264.36,95.3,91.11,87.91,84.91,120.01,272.37,363.68,372.94,58.91,173.75,53.91
2022-05-09,560.0,611.43,534.98,263.63,94.89,92.54,87.68,84.91,119.98,273.13,358.43,368.52,59.98,173.06,54.33
2022-05-10,569.76,622.44,532.03,262.82,96.05,93.11,87.44,85.01,119.29,274.63,357.9,365.08,59.33,173.24,53.74
2022-05-11,567.25,612.67,529.81,260.51,93.36,93.3,88.88,85.53,118.5,275.68,355.61,372.15,58.85,173.7,53.76
2022-05-12,568.72,618.36,533.21,255.82,93.72,93.66,89.6,85.56,118.6,275.16,359.94,369.25,58.31,173.01,53.73
2022-05-13,568.9,614.81,533.56,254.32,93.78,94.86,89.08,85.74,117.26,278.14,349.93,374.4,57.35,174.28,52.76
2022-05-16,575.56,617.22,526.71,254.91,92.42,94.15,89.53,85.48,116.38,277.54,343.71,381.18,56.76,175.27,52.29
2022-05-17,589.58,619.87,522.03,251.78,92.71,94.09,89.65,85.7,118.19,280.01,343.38,377.58,56.85,177.1,53.62
2022-05-18,586.9,618.41,523.24,251.94,93.13,93.74,89.98,85.57,118.61,279.31,350.23,373.19,56.41,177.05,53.78
2022-05-19,584.46,612.67,523.08,256.59,93.65,92.8,90.11,85.6,117.95,277.18,351.36,372.03,53.96,176.33,53.69
2022-05-20,590.51,607.71,520.44,259.19,91.49,92.55,91.03,85.58,118.33,278.07,345.52,366.68,54.64,175.35,54.81
2022-05-23,594.6,601.05,518.31,263.34,92.63,93.48,91.32,85.87,118.85,275.62,340.44,367.56,53.61,175.9,54.58
2022-05-24,605.25,595.11,521.94,264.43,92.06,93.98,91.31,85.52,119.75,276.9,347.75,366.77,53.99,175.39,54.54
2022-05-25,608.88,594.96,519.62,267.48,92.65,94.54,92.13,84.92,119.65,274.26,345.17,368.87,54.03,174.59,55.17
2022-05-26,607.11,589.95,519.41,265.78,93.29,94.69,92.34,84.87,120.54,273.6,341.21,376.27,55.35,173.97,54.94
2022-05-27,610.78,595.37,530.29,264.28,92.6,95.15,92.47,85.01,118.69,270.46,347.69,380.81,55.99,173.0,54.49
2022-05-30,617.47,606.88,523.39,257.57,93.17,94.5,92.74,85.06,117.76,276.78,352.26,383.66,55.69,173.38,53.11
2022-05-31,622.55,602.81,514.46,260.58,92.89,94.27,92.71,85.4,117.91,273.1,358.05,373.48,55.27,171.29,52.57
2022-06-01,625.83,604.99,518.49,264.5,91.22,94.46,92.75,85.52,118.21,273.18,353.91,376.04,56.23,171.83,52.02
2022-06-02,632.44,609.16,515.39,263.24,92.2,94.72,92.34,85.38,117.41,275.81,347.25,385.29,55.31,172.93,52.13
2022-06-03,639.73,613.14,514.07,262.73,91.6,95.01,91.81,84.77,117.65,278.21,347.97,369.49,55.45,172.12,51.79
2022-06-06,648.39,614.09,510.5,260.99,90.94,94.92,91.1,84.71,117.1,280.22,349.58,373.28,55.38,175.11,53.07
2022-06-07,652.67,620.2,509.47,262.05,90.65,94.63,90.09,85.0,116.87,279.56,351.32,372.72,55.19,175.21,52.45
2022-06-08,651.95,624.34,517.38,264.96,90.9,97.29,89.48,84.9,117.78,282.72,358.01,368.6,55.43,172.88,53.3
2022-06-09,653.17,614.98,521.53,260.73,90.89,98.1,89.39,84.92,118.6,284.9,350.33,372.96,55.57,172.52,53.45
2022-06-10,660.92,622.08,526.01,261.86,91.36,98.48,89.5,85.04,117.72,285.46,354.26,382.06,55.88,172.69,53.96
2022-06-13,656.14,629.4,519.2,261.3,90.31,98.31,89.34,84.78,116.78,286.09,349.51,386.44,55.98,173.45,54.43
2022-06-14,658.73,623.72,513.78,261.71,89.75,97.94,87.65,84.96,116.43,285.45,353.41,384.73,56.27,173.13,53.08
2022-06-15,656.6,624.39,500.22,262.96,89.69,97.86,88.81,85.41,116.42,283.39,351.44,379.97,56.35,171.67,53.09
2022-06-16,657.09,630.14,496.61,262.62,91.23,98.14,89.64,85.37,115.85,286.33,347.97,381.0,55.95,170.08,52.95
2022-06-17,665.34,628.85,501.32,262.49,91.17,96.54,90.0,85.08,116.77,289.48,345.44,385.89,55.97,169.18,52.28
2022-06-20,666.86,637.73,503.99,262.08,92.07,95.23,91.44,85.07,117.08,287.45,339.28,384.09,55.54,168.42,52.57
2022-06-21,667.47,657.1,503.15,264.61,92.14,94.72,90.75,84.48,117.45,287.15,339.59,382.82,55.07,166.81,53.61
2022-06-22,659.21,650.99,503.26,265.79,91.78,94.92,92.19,84.58,116.34,286.89,336.42,398.07,54.88,165.8,52.0
2022-06-23,664.17,640.05,500.21,266.47,91.61,94.74,91.49,84.71,117.37,286.88,339.89,404.3,54.82,166.84,51.71
2022-06-24,668.54,642.88,501.39,263.39,91.51,96.0,91.71,85.17,114.88,287.1,342.76,411.03,54.86,169.34,50.99
2022-06-27,682.52,649.1,505.24,262.58,92.03,94.78,90.79,85.13,115.61,289.39,350.19,403.01,55.45,170.54,51.05
2022-06-28,680.86,647.6,497.75,264.93,93.18,94.17,90.84,85.25,116.44,287.69,351.94,399.35,55.16,172.58,50.88
2022-06-29,682.6,659.84,499.37,265.15,93.5,95.46,91.16,85.03,116.07,285.76,354.39,400.05,55.3,174.13,50.54
2022-06-30,684.53,649.11,503.99,266.93,94.52,95.6,91.08,84.94,117.19,288.73,360.78,394.78,55.39,175.49,50.95
2022-07-01,695.06,655.16,502.24,271.51,93.75,96.37,91.65,84.54,117.15,287.7,358.07,403.82,55.03,175.04,51.92
2022-07-04,694.77,650.55,505.78,274.31,93.44,98.14,91.76,84.5,117.21,284.79,351.5,412.0,55.1,175.34,53.5
2022-07-05,696.93,665.03,519.45,274.68,92.87,97.57,91.4,84.43,117.52,283.73,352.53,409.25,55.74,174.76,53.07
2022-07-06,701.26,682.12,519.17,273.48,93.16,97.51,91.01,84.52,120.36,283.03,346.35,419.66,55.88,174.5,51.99
2022-07-07,702.83,675.94,521.32,267.01,92.9,97.3,91.65,84.37,121.59,286.7,357.2,419.93,56.05,174.68,52.33
2022-07-08,700.2,671.66,517.91,266.72,93.53,95.65,91.2,84.4,122.25,288.94,363.89,435.3,55.62,175.86,53.31
2022-07-11,701.82,679.34,519.03,266.02,92.8,95.42,91.92,84.32,121.41,291.73,373.95,436.49,56.88,176.59,53.82
2022-07-12,709.28,676.43,521.51,267.13,92.87,96.19,92.88,84.24,121.56,293.75,374.4,440.28,56.48,176.42,54.81
2022-07-13,702.73,676.44,522.7,266.87,93.46,96.67,91.65,84.27,120.82,296.1,377.14,449.14,55.43,176.58,54.69
2022-07-14,703.95,677.06,517.89,266.19,91.79,97.23,92.53,84.29,121.58,294.5,375.11,457.41,55.99,177.33,54.33
2022-07-15,699.63,661.09,519.13,261.84,93.54,96.93,94.13,84.51,121.72,294.09,379.43,460.98,55.94,178.45,54.42
2022-07-18,707.86,661.37,526.53,259.64,93.34,96.4,94.36,84.48,120.69,291.78,373.77,460.4,55.77,176.14,54.23
2022-07-19,698.01,656.01,528.99,260.93,91.71,97.5,94.86,84.4,120.78,291.35,361.94,464.01,55.44,174.54,54.66
2022-07-20,694.66,652.33,534.03,265.29,91.87,97.1,95.7,84.36,120.01,293.05,358.48,459.1,56.64,176.32,55.27
2022-07-21,697.47,664.58,533.06,265.17,91.93,97.38,95.53,84.18,120.16,293.44,352.05,460.39,56.89,176.31,55.95
2022-07-22,708.11,654.46,537.07,266.12,91.9,97.55,95.71,84.1,119.39,296.66,358.74,453.64,57.26,175.72,56.29
2022-07-25,708.01,661.55,538.73,268.64,92.73,98.83,94.72,84.64,119.42,293.96,367.09,442.77,57.39,175.39,56.47
2022-07-26,704.63,659.62,534.12,266.71,93.38,99.71,94.86,84.41,120.11,295.23,360.75,443.4,57.58,175.06,56.99
2022-07-27,717.5,657.69,535.96,267.76,93.66,98.6,95.29,84.35,120.07,292.29,366.76,451.47,58.52,176.0,55.74
2022-07-28,708.02,664.63,531.17,266.01,94.06,97.59,95.73,84.25,119.72,292.58,371.3,457.59,58.37,174.36,55.89
2022-07-29,693.65,667.87,528.23,268.31,94.01,98.12,96.6,84.2,119.92,294.42,364.11,457.39,57.43,174.47,55.94
2022-08-01,696.86,673.07,529.4,268.82,95.51,98.09,96.02,84.12,120.56,293.98,362.46,468.79,58.02,174.93,56.1
2022-08-02,693.89,681.68,531.12,269.71,94.3,97.72,95.64,84.21,119.56,295.37,359.96,465.43,58.36,175.61,56.06
2022-08-03,687.52,679.24,525.39,267.84,94.45,98.62,97.17,83.76,119.8,293.12,363.49,453.39,58.46,176.04,56.35
2022-08-04,692.45,674.41,530.85,269.76,94.54,98.81,97.09,84.05,121.01,289.2,358.01,440.01,58.79,176.91,56.0
2022-08-05,694.38,665.59,533.95,275.2,95.25,98.89,97.28,84.22,121.54,290.59,357.71,433.12,58.56,176.1,56.74
2022-08-08,691.01,659.06,530.63,272.71,94.58,99.6,97.27,83.9,121.6,294.81,354.76,438.33,58.6,174.71,57.06
2022-08-09,682.97,683.94,523.15,271.97,93.16,99.29,96.65,83.31,122.2,292.47,357.01,434.79,58.53,178.57,57.17
2022-08-10,688.93,695.07,522.66,272.69,93.32,100.69,97.98,83.07,122.63,295.47,356.18,437.87,58.16,178.18,56.74
2022-08-11,693.49,683.66,520.69,274.85,93.58,100.02,97.59,83.01,123.34,295.64,353.92,448.18,58.96,177.96,57.28
2022-08-12,693.17,672.67,521.47,273.53,94.85,100.63,96.73,83.7,121.46,292.48,353.11,441.66,58.04,179.11,57.44
2022-08-15,705.6,677.16,519.91,266.34,93.82,101.93,96.41,83.85,120.04,289.84,362.31,444.91,59.61,181.71,56.96
2022-08-16,698.8,682.23,510.27,269.88,94.81,100.72,94.87,83.38,120.96,289.95,360.55,448.55,60.23,180.91,56.94
2022-08-17,689.06,687.35,508.62,271.95,96.82,100.44,94.4,83.21,119.6,289.06,355.96,443.52,59.04,179.4,57.37
2022-08-18,684.88,685.55,507.38,267.6,96.53,101.48,93.69,83.21,119.97,286.02,358.72,452.16,58.91,177.51,57.74
2022-08-19,684.91,684.88,510.64,266.19,95.47,102.55,94.2,83.28,119.66,282.12,358.21,450.68,58.82,180.08,58.08
2022-08-22,686.81,688.11,507.49,270.26,95.16,102.42,93.72,82.95,118.77,280.23,351.97,448.6,59.1,178.51,58.16
2022-08-23,685.57,689.27,515.76,274.09,95.2,101.79,94.44,82.92,119.09,280.74,362.0,462.05,58.46,178.55,58.86
2022-08-24,688.18,670.41,506.67,276.65,95.71,102.67,95.55,82.75,119.28,280.79,360.54,465.73,58.5,177.09,59.7
2022-08-25,680.37,668.87,513.17,276.32,95.25,103.77,96.2,82.47,121.19,279.71,358.96,472.04,58.44,174.9,60.22
2022-08-26,689.98,662.09,512.31,276.67,96.59,102.74,96.07,82.55,120.63,280.23,359.83,481.24,57.97,174.53,59.84
2022-08-29,689.77,663.94,516.69,276.46,95.67,101.67,96.22,82.76,121.95,282.69,367.82,477.24,57.42,173.16,59.14
2022-08-30,697.38,689.31,517.31,279.54,94.24,101.9,95.06,82.99,122.29,283.67,360.18,485.85,58.03,172.18,58.79
2022-08-31,699.97,692.91,523.1,277.36,95.19,102.5,94.99,83.15,121.69,283.45,361.57,482.82,56.94,175.3,60.11
2022-09-01,703.33,690.59,521.41,275.38,93.32,102.26,94.36,83.03,122.43,285.68,371.23,479.52,57.27,176.03,60.32
2022-09-02,707.45,699.02,516.23,278.14,93.18,102.9,94.93,83.22,122.97,283.5,371.97,478.05,57.81,177.56,61.8
2022-09-05,710.78,703.69,523.38,278.15,95.78,102.28,96.97,83.31,123.01,283.04,366.33,474.27,57.68,178.92,61.73
2022-09-06,715.43,707.83,523.05,281.91,95.8,100.4,97.41,83.36,123.27,282.64,363.62,480.01,57.74,178.84,61.57
2022-09-07,724.76,713.66,524.37,280.26,94.89,100.05,95.86,83.21,122.72,279.85,364.72,482.14,58.52,178.23,61.54
2022-09-08,726.45,732.58,530.72,280.24,94.87,100.14,95.61,83.09,121.96,278.95,370.98,479.2,58.07,178.7,61.49
2022-09-09,731.66,722.58,525.78,277.94,94.87,99.92,95.75,83.12,122.67,274.28,369.54,484.02,57.7,179.04,60.98
2022-09-12,731.39,727.32,528.97,278.09,95.03,98.93,95.85,83.77,122.48,278.64,373.53,482.52,57.39,178.22,60.2
2022-09-13,741.69,719.26,526.25,274.33,95.62,97.37,95.32,83.86,122.41,276.57,366.93,480.67,58.17,178.5,60.56
2022-09-14,737.3,724.72,525.82,273.2,94.78,96.96,95.55,83.7,122.68,280.23,360.4,481.34,59.05,177.47,61.31
2022-09-15,750.2,716.77,526.41,269.62,96.23,97.75,94.61,83.49,122.94,280.38,358.35,484.77,58.13,177.28,63.02
2022-09-16,750.27,713.43,519.18,271.52,96.47,98.86,93.92,83.37,121.62,281.74,364.98,487.74,58.82,176.83,62.73
2022-09-19,740.49,711.2,515.58,273.49,97.12,99.93,94.45,83.96,122.81,280.68,365.44,485.63,59.38,174.93,62.5
2022-09-20,741.74,720.36,522.39,269.15,96.62,99.23,93.7,83.86,122.93,281.23,366.92,491.68,60.45,171.38,61.98
2022-09-21,737.32,729.13,526.99,272.67,97.75,98.25,94.15,84.11,122.75,282.79,368.35,490.52,60.74,170.03,62.79
2022-09-22,743.52,718.12,526.91,279.23,97.56,98.71,93.13,84.02,123.16,284.4,373.65,486.41,60.73,172.81,63.39
2022-09-23,739.29,719.04,528.35,279.49,97.83,99.29,94.52,84.1,123.39,286.27,370.92,476.86,61.54,172.42,62.78
2022-09-26,736.53,713.04,527.11,277.93,97.06,99.67,93.96,84.32,124.12,285.48,374.29,483.7,62.05,173.67,62.15
2022-09-27,723.73,702.16,534.1,285.47,96.25,97.92,93.82,84.18,124.63,284.42,370.52,484.13,63.65,170.49,62.85
2022-09-28,720.98,700.66,533.32,282.05,96.86,97.2,94.11,84.02,125.32,280.77,379.92,485.89,64.36,169.05,63.14
2022-09-29,704.81,698.35,534.72,282.24,96.52,97.21,93.71,84.47,126.61,282.04,376.24,493.28,64.5,167.11,63.7
2022-09-30,694.6,720.12,540.75,282.85,95.83,97.65,93.86,84.74,127.46,284.61,372.21,490.37,63.66,166.88,63.08
2022-10-03,699.92,724.48,537.01,286.58,95.32,98.34,94.34,84.96,127.32,288.45,374.94,481.38,63.27,170.52,61.76
2022-10-04,705.45,712.34,545.15,287.69,95.94,98.49,95.12,85.18,126.25,289.24,375.46,482.19,62.26,171.29,61.17
2022-10-05,708.62,707.69,537.51,286.48,95.44,98.8,95.77,85.31,127.85,287.49,377.16,484.59,62.13,173.92,61.66
2022-10-06,702.48,717.22,546.02,284.04,95.38,98.91,95.68,85.87,127.63,283.56,378.39,483.17,62.8,173.61,63.16
2022-10-07,702.5,736.52,544.34,283.26,95.42,99.53,95.6,85.89,127.18,286.05,373.34,493.39,62.82,175.77,62.87
2022-10-10,702.81,722.24,543.33,280.7,93.84,99.83,97.48,86.06,125.53,281.91,381.07,476.74,63.57,179.06,64.52
2022-10-11,695.45,705.56,533.86,280.96,92.66,99.92,98.28,85.67,125.86,281.19,385.52,484.48,63.84,178.97,65.14
2022-10-12,705.67,722.61,531.8,279.59,92.97,99.71,97.57,85.46,126.01,280.74,392.27,490.14,63.57,178.2,64.13
2022-10-13,711.85,726.59,526.81,275.78,92.4,99.81,97.69,85.15,124.57,280.65,389.81,493.59,63.66,176.2,64.31
2022-10-14,710.7,719.08,524.01,279.18,93.29,100.26,97.46,85.5,125.01,280.8,392.01,471.12,64.02,175.8,64.96
2022-10-17,711.22,724.35,523.56,278.0,94.12,100.53,97.39,84.82,124.55,281.18,393.14,479.84,64.15,176.0,63.2
2022-10-18,712.96,700.72,528.53,274.8,94.75,100.89,96.45,84.72,127.09,275.69,398.89,473.36,64.28,179.23,63.68
2022-10-19,699.55,701.17,529.79,274.5,96.31,102.12,96.16,83.94,126.56,275.78,404.88,470.37,63.74,177.26,64.54
2022-10-20,698.25,704.48,531.57,274.8,96.27,102.38,97.63,83.73,126.15,270.81,406.02,469.59,63.45,177.43,64.86
2022-10-21,694.08,713.11,526.29,270.4,96.85,101.83,98.13,83.61,125.33,272.5,398.42,472.58,65.1,174.67,64.83
2022-10-24,687.84,704.42,522.14,271.38,96.39,102.65,96.17,83.98,126.55,271.33,407.51,477.1,66.03,174.09,64.72
2022-10-25,686.34,705.6,531.25,268.82,98.51,101.44,97.16,84.1,126.2,266.6,410.53,483.35,64.95,174.65,64.58
2022-10-26,698.33,697.8,527.79,273.29,100.27,100.5,98.07,83.88,125.52,264.89,407.54,489.16,63.23,175.51,63.74
2022-10-27,702.89,700.46,536.28,274.78,100.31,100.83,97.82,84.18,126.2,263.71,409.79,491.22,63.3,176.5,63.26
2022-10-28,699.43,692.97,535.28,273.87,100.69,101.31,98.43,84.19,124.89,266.35,402.15,494.4,63.97,177.2,62.98
2022-10-31,703.55,689.82,535.53,272.07,101.93,100.23,97.78,84.21,125.49,266.84,407.66,487.28,63.61,178.18,63.08
2022-11-01,713.18,681.58,541.18,271.93,101.84,99.92,97.44,83.9,127.19,267.66,400.26,482.56,64.37,178.33,62.7
2022-11-02,719.75,687.57,547.92,273.63,101.29,99.41,98.68,83.65,127.75,270.31,399.31,488.89,64.44,176.76,62.1
2022-11-03,720.5,695.42,547.58,273.7,102.1,99.01,98.49,83.44,128.37,270.16,400.7,494.92,64.34,173.95,62.66
2022-11-04,716.44,693.78,545.81,273.27,102.21,99.86,97.03,83.47,129.23,271.89,406.1,500.23,64.92,173.19,62.94
2022-11-07,721.51,694.53,545.76,273.55,102.41,100.51,97.01,83.5,130.91,273.48,406.81,497.02,64.55,173.06,62.58
2022-11-08,724.54,682.26,547.74,272.12,101.69,100.53,96.99,83.91,132.12,270.66,410.22,503.65,64.36,175.05,62.96
2022-11-09,731.01,680.09,552.6,271.37,100.19,100.07,97.98,84.02,132.57,273.99,410.24,495.91,64.88,174.97,62.65
2022-11-10,735.74,680.07,552.86,266.15,100.43,98.91,98.03,83.32,133.48,270.87,410.24,503.66,64.88,174.74,62.72
2022-11-11,743.39,702.93,556.33,268.72,101.27,100.17,97.73,83.4,132.6,272.97,410.84,502.2,66.3,175.41,63.43
2022-11-14,739.99,693.5,565.19,269.61,101.11,100.72,98.61,83.02,133.39,269.65,410.03,514.28,66.85,175.07,63.02
2022-11-15,749.55,706.7,567.47,267.77,102.42,100.12,98.74,82.78,132.38,271.04,401.48,503.81,67.35,176.4,62.2
2022-11-16,751.31,716.0,569.39,272.7,101.82,100.79,98.18,82.58,132.03,275.23,397.75,516.48,67.34,179.55,62.12
2022-11-17,766.4,718.96,561.47,273.05,100.91,100.75,99.14,82.42,128.96,274.82,399.13,514.26,68.03,183.1,61.18
2022-11-18,761.77,735.32,547.75,270.51,100.89,100.53,99.34,82.07,129.36,274.31,398.04,511.92,67.8,183.34,61.0
2022-11-21,774.63,739.2,550.0,272.83,100.85,100.94,99.38,82.13,128.74,275.75,397.42,513.67,68.04,183.96,60.83
2022-11-22,776.45,743.27,549.75,273.98,101.57,100.31,99.57,81.78,129.84,275.07,395.95,509.08,67.36,186.6,59.15
2022-11-23,772.04,743.21,547.32,275.14,100.91,100.03,98.73,81.88,130.23,279.23,391.8,508.93,68.18,186.44,59.52
2022-11-24,768.87,755.11,548.82,274.16,102.17,100.17,98.35,82.47,131.35,279.73,389.52,504.09,68.43,187.64,59.42
2022-11-25,766.91,765.99,548.74,275.46,103.98,99.75,98.39,82.13,130.28,279.07,388.17,499.55,69.99,185.84,60.23
2022-11-28,770.35,760.41,554.83,274.91,103.98,100.37,98.27,82.07,131.31,277.9,388.35,503.28,71.92,185.41,60.4
2022-11-29,774.53,748.22,555.52,276.48,105.16,102.05,99.33,81.42,133.41,275.84,390.43,497.35,72.56,187.38,60.92
2022-11-30,770.7,746.75,551.84,271.64,104.22,101.4,99.55,81.36,134.19,274.49,389.7,492.41,72.65,186.28,61.76
2022-12-01,770.88,739.67,557.25,270.65,105.24,99.94,100.28,81.53,135.01,273.77,384.8,483.39,71.89,186.15,61.69
2022-12-02,786.86,739.52,556.35,275.19,106.25,98.2,100.33,81.73,135.19,272.74,378.17,480.36,72.66,183.65,61.71
2022-12-05,800.08,751.49,559.36,273.32,107.1,98.1,101.24,81.76,134.67,271.33,390.7,489.44,72.85,186.98,60.63
2022-12-06,803.76,747.61,557.08,271.89,107.12,97.55,101.61,81.99,135.45,276.06,385.29,484.05,73.32,189.14,61.5
2022-12-07,804.43,747.65,553.9,270.87,104.37,97.76,101.66,82.66,133.92,273.8,382.93,479.49,74.79,189.54,61.42
2022-12-08,805.72,748.64,554.58,267.89,103.82,97.9,101.69,83.12,133.51,274.19,385.57,481.12,74.12,190.47,60.74
2022-12-09,810.78,757.09,554.89,262.43,103.28,96.54,100.94,82.99,131.73,275.59,387.48,478.99,73.37,191.22,61.27
2022-12-12,803.33,736.11,557.65,261.98,102.43,95.03,101.4,82.62,131.04,277.08,390.18,494.12,73.2,193.63,59.77
2022-12-13,801.76,730.92,556.48,262.44,102.58,95.3,101.4,82.52,131.69,277.01,388.15,493.36,73.9,192.83,59.5
2022-12-14,789.5,733.3,547.07,262.44,102.23,95.44,101.03,82.29,132.2,276.53,389.48,496.01,74.4,194.16,60.13
2022-12-15,792.85,744.82,545.07,262.2,101.53,95.11,101.98,82.42,132.26,277.62,389.93,502.85,73.67,196.09,59.85
2022-12-16,798.08,740.65,549.4,262.44,100.61,93.74,100.98,82.12,132.44,278.29,388.55,509.65,74.32,198.28,59.38
2022-12-19,794.81,723.58,548.09,265.1,100.02,94.16,100.67,82.11,130.57,277.77,389.91,511.66,73.34,194.41,59.12
